9,0,i,vers,35,208,TP1A.220624.014,TP1A.220624.014
9,0,i,uid,1000,com.android.dynsystem
9,0,i,uid,1000,android
9,0,i,uid,1000,com.android.providers.settings
9,0,i,uid,1000,com.android.inputdevices
9,0,i,uid,1000,com.android.server.telecom
9,0,i,uid,1000,com.android.keychain
9,0,i,uid,1000,com.android.localtransport
9,0,i,uid,1000,com.android.settings
9,0,i,uid,1000,com.android.wallpaperbackup
9,0,i,uid,1000,com.android.location.fused
9,0,i,uid,1001,com.android.providers.telephony
9,0,i,uid,1001,com.android.mms.service
9,0,i,uid,1001,com.android.ons
9,0,i,uid,1001,com.android.stk
9,0,i,uid,1001,com.qualcomm.qcrilmsgtunnel
9,0,i,uid,1001,com.android.phone
9,0,i,uid,1002,com.android.bluetooth
9,0,i,uid,1027,com.android.nfc
9,0,i,uid,1068,com.android.se
9,0,i,uid,1073,com.android.networkstack
9,0,i,uid,1073,com.android.cellbroadcastservice
9,0,i,uid,1073,com.android.networkstack.tethering
9,0,i,uid,2000,com.android.shell
9,0,i,uid,10014,com.android.systemui.auto_generated_rro_vendor__
9,0,i,uid,10015,com.android.settings.auto_generated_rro_vendor__
9,0,i,uid,10016,com.android.nfc.auto_generated_rro_vendor__
9,0,i,uid,10017,com.android.traceur.auto_generated_rro_vendor__
9,0,i,uid,10018,com.android.storagemanager.auto_generated_rro_vendor__
9,0,i,uid,10019,com.android.providers.settings.auto_generated_rro_vendor__
9,0,i,uid,10020,com.android.phone.auto_generated_rro_vendor__
9,0,i,uid,10021,com.android.emergency.auto_generated_rro_vendor__
9,0,i,uid,10022,android.auto_generated_rro_vendor__
9,0,i,uid,10023,com.android.calllogbackup
9,0,i,uid,10023,com.android.providers.blockednumber
9,0,i,uid,10023,com.android.providers.userdictionary
9,0,i,uid,10023,com.android.providers.contacts
9,0,i,uid,10024,com.android.apps.tag
9,0,i,uid,10025,com.android.providers.media
9,0,i,uid,10025,com.android.providers.downloads
9,0,i,uid,10025,com.android.providers.downloads.ui
9,0,i,uid,10025,com.android.mtp
9,0,i,uid,10025,com.android.soundpicker
9,0,i,uid,10026,com.android.proxyhandler
9,0,i,uid,10027,com.android.vpndialogs
9,0,i,uid,10028,com.android.managedprovisioning
9,0,i,uid,10029,com.android.cellbroadcastreceiver
9,0,i,uid,10030,com.android.externalstorage
9,0,i,uid,10031,com.android.statementservice
9,0,i,uid,10032,com.android.providers.calendar
9,0,i,uid,10033,com.android.musicfx
9,0,i,uid,10034,com.android.backupconfirm
9,0,i,uid,10035,com.android.documentsui
9,0,i,uid,10036,com.android.packageinstaller
9,0,i,uid,10037,com.android.sharedstoragebackup
9,0,i,uid,10038,com.android.bips
9,0,i,uid,10039,com.android.wallpaper.livepicker
9,0,i,uid,10040,android.ext.shared
9,0,i,uid,10041,com.android.bluetoothmidiservice
9,0,i,uid,10042,com.android.htmlviewer
9,0,i,uid,10043,com.android.providers.partnerbookmarks
9,0,i,uid,10044,com.android.captiveportallogin
9,0,i,uid,10045,com.android.carrierdefaultapp
9,0,i,uid,10046,com.android.egg
9,0,i,uid,10047,com.android.simappdialog
9,0,i,uid,10048,com.android.dreams.basic
9,0,i,uid,10049,com.android.cameraextensions
9,0,i,uid,10050,com.android.bookmarkprovider
9,0,i,uid,10051,com.android.pacprocessor
9,0,i,uid,10052,com.android.certinstaller
9,0,i,uid,10053,com.android.companiondevicemanager
9,0,i,uid,10054,com.android.printservice.recommendation
9,0,i,uid,10055,com.android.printspooler
9,0,i,uid,10056,com.android.traceur
9,0,i,uid,10058,vendor.qti.hardware.cacert.server
9,0,i,uid,10058,vendor.qti.iwlan
9,0,i,uid,10058,com.qualcomm.qti.cne
9,0,i,uid,10059,com.qualcomm.timeservice
9,0,i,uid,10061,com.android.settings.intelligence
9,0,i,uid,10062,com.android.onetimeinitializer
9,0,i,uid,10063,com.android.imsserviceentitlement
9,0,i,uid,10064,com.android.contacts
9,0,i,uid,10065,com.android.dialer
9,0,i,uid,10066,org.chromium.webview_shell
9,0,i,uid,10067,com.android.wallpaperpicker
9,0,i,uid,10069,com.android.camera2
9,0,i,uid,10070,com.android.messaging
9,0,i,uid,10071,com.android.webview
9,0,i,uid,10072,com.android.quicksearchbox
9,0,i,uid,10073,com.android.gallery3d
9,0,i,uid,10074,com.android.music
9,0,i,uid,10075,com.android.dreams.phototable
9,0,i,uid,10076,com.android.calendar
9,0,i,uid,10077,com.android.deskclock
9,0,i,uid,10078,com.android.inputmethod.latin
9,0,i,uid,10079,com.android.wallpapercropper
9,0,i,uid,10080,org.codeaurora.ims
9,0,i,uid,10081,com.android.provision
9,0,i,uid,10082,com.android.launcher3
9,0,i,uid,10083,com.android.storagemanager
9,0,i,uid,10084,com.android.emergency
9,0,i,uid,10085,com.android.carrierconfig
9,0,i,uid,10086,com.android.systemui
9,0,i,uid,10087,com.qualcomm.qti.telephonyservice
9,0,i,uid,10089,com.android.permissioncontroller
9,0,i,uid,10090,android.ext.services
9,0,i,uid,10091,com.android.ondevicepersonalization.services
9,0,i,uid,10095,com.android.nearby.halfsheet
9,0,i,uid,10098,com.android.hotspot2.osulogin
9,0,i,uid,10099,com.android.wifi.dialog
9,0,i,uid,10100,com.android.adservices.api
9,0,i,uid,10101,com.android.sdksandbox
9,0,i,uid,10102,com.android.providers.media.module
9,0,i,uid,10103,com.android.cellbroadcastreceiver.module
9,0,i,uid,10104,com.jingdong.app.mall
9,0,i,uid,10105,com.sankuai.meituan.takeoutnew
9,0,i,uid,10106,com.baidu.searchbox
9,0,i,uid,10107,com.taobao.idlefish
9,0,i,uid,10108,com.shizhuang.duapp
9,0,i,uid,10109,com.youku.phone
9,0,i,uid,10110,com.tencent.wemeet.app
9,0,i,uid,10111,com.eg.android.AlipayGphone
9,0,i,uid,10112,com.zhihu.android
9,0,i,uid,10113,cn.wps.moffice_eng
9,0,i,uid,10114,tv.danmaku.bili
9,0,i,uid,10115,com.tencent.mobileqq
9,0,i,uid,10116,com.qiyi.video
9,0,i,uid,10117,com.ss.android.article.news
9,0,i,uid,10118,com.tencent.qqlive
9,0,i,uid,10119,com.tencent.qqmusic
9,0,i,uid,10120,com.taobao.taobao
9,0,i,uid,10121,com.tencent.mm
9,0,i,uid,10122,com.ss.android.ugc.aweme
9,0,i,uid,10123,com.tencent.mtt
9,0,i,uid,10124,com.sohu.inputmethod.sogou
9,0,i,uid,10125,com.sankuai.meituan
9,0,i,uid,10126,com.tmall.wireless
9,0,i,uid,10127,me.ele
9,0,i,uid,10128,com.baidu.BaiduMap
9,0,i,uid,10129,com.dianping.v1
9,0,i,uid,10130,com.baidu.netdisk
9,0,i,uid,10131,com.tmri.app.main
9,0,i,uid,10132,com.moji.mjweather
9,0,i,uid,10133,com.sf.activity
9,0,i,uid,10134,com.sina.weibo
9,0,i,uid,10135,com.duowan.kiwi
9,0,i,uid,10136,com.unionpay
9,0,i,uid,10137,com.intsig.camscanner
9,0,i,uid,10138,cn.gov.tax.its
9,0,i,uid,10139,com.greenpoint.android.mc10086.activity
9,0,i,uid,10140,com.chinamworld.main
9,0,i,uid,10141,com.ct.client
9,0,i,uid,10142,cn.cntv
9,0,i,uid,10143,cmb.pb
9,0,i,uid,10144,com.shark.jizhang
9,0,i,uid,10145,com.taobao.litetao
9,0,i,uid,10146,com.jd.jxj
